region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W SOLCU-ZDROJU;Solec-Zdrój;47;60;47;57;47;61
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ZBOROWIE;Zborów;26;55;26;39;26;48
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W STOPNICY;Stopnica;88;54;88;56;88;59
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W NIZINACH;Niziny;29;64;29;40;29;62
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W TUCZĘPACH;Tuczępy;33;68;33;70;29;73
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W WIŚLICY;Wiślica;57;68;57;52;55;59
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W SKOTNIKACH DOLNYCH;Skotniki Dolne;10;60;10;39;10;44
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W IMIELNIE;Imielno;25;48;25;50;25;59
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W MIERZWINIE;Mierzwin;17;53;17;60;17;58
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W MOTKOWICACH;Motkowice;18;54;18;45;18;53
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ŁYSAKOWIE;Łysaków Drugi;10;57;10;62;10;57
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BŁ. WINCENTEGO KADŁUBKA W PRZĄSŁAWIU;Prząsław;7;59;7;72;6;49
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 5 W JĘDRZEJOWIE;Jędrzejów;35;62;35;57;35;76
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KOMISJI EDUKACJI NARODOWEJ W JĘDRZEJOWIE;Jędrzejów;61;61;61;56;61;68
Świętokrzyskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W JĘDRZEJOWIE;Jędrzejów;11;25;11;34;11;24
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W JĘDRZEJOWIE;Jędrzejów;64;60;64;55;64;65
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 4 W JĘDRZEJOWIE;Jędrzejów;95;57;95;59;93;65
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. ROALDA AMUNDSENA W SKRONIOWIE;Skroniów;21;53;21;62;21;49
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W JASIONNIE;Jasionna;13;53;13;49;13;50
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W POTOKU WIELKIM;Potok Wielki;10;58;10;76;10;50
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W PODCHOJNACH;Podchojny;14;69;14;91;14;87
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W RAKOWIE;Raków;14;59;14;71;14;77
Świętokrzyskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BRUSIE;Brus;14;54;14;55;14;46
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ZŁOTNIKACH;Złotniki;24;49;24;45;24;57
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. 24 LUTEGO 1863 R. W MAŁOGOSZCZU;Małogoszcz;102;52;102;45;102;61
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W KOZŁOWIE;Kozłów;30;51;30;44;30;55
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. KS. STANISŁAWA HIERONIMA KONARSKIEGO W ŻARCZYCACH DUŻYCH;Żarczyce Duże;13;39;13;44;13;46
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW MONTE CASSINO W REMBIESZYCACH;Rembieszyce;24;68;24;51;24;45
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W NAGŁOWICACH;Nagłowice;62;57;62;50;62;50
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W WARZYNIE PIERWSZYM;Warzyn Pierwszy;23;52;23;37;23;54
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W OKSIE;Oksa;49;58;49;70;49;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W WĘGLESZYNIE;Węgleszyn;40;54;40;62;40;65
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W SOKOŁOWIE DOLNYM;Sokołów Dolny;11;46;11;47;11;52
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ZESPOLE PLACÓWEK OŚWIATOWYCH W BRZEGACH;Brzegi;19;58;19;60;19;60
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W MOKRSKU DOLNYM;Mokrsko Dolne;17;63;17;67;17;71
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W KORYTNICY;Korytnica;8;69;8;64;8;64
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W LIPIE;Lipa;3;;3;;3;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SOBKOWIE;Sobków;19;56;19;57;19;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W MIĄSOWEJ;Miąsowa;25;48;25;73;25;65
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W CHOMENTOWIE;Chomentów;5;35;5;39;5;32
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W SĘDZISZOWIE;Sędziszów;68;59;68;40;69;55
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ŚW. FLORIANA W SĘDZISZOWIE;Sędziszów;36;59;36;55;36;61
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. LEOPOLDA OKULICKIEGO PS. NIEDŹWIADEK W PAWŁOWICACH;Pawłowice;13;56;13;49;12;43
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KRZCIĘCICACH;Krzcięcice;6;66;6;65;6;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW ARMII KRAJOWEJ W TARNAWIE;Tarnawa;7;66;7;49;7;52
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. HUBERTA W MSTYCZOWIE;Mstyczów;15;56;15;47;15;45
Świętokrzyskie;Tak;ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SŁUPI - SZKOŁA PODSTAWOWA IM. ZBIGNIEWA KOPRA;Słupia;44;57;44;45;44;56
Świętokrzyskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA SPECJALNA W WĘGRZYNOWIE;Stary Węgrzynów;3;;3;;3;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW ARMII KRAJOWEJ W OBIECHOWIE;Obiechów;10;48;10;40;9;25
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W WODZISŁAWIU;Wodzisław;20;66;20;55;20;63
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JEDNOSTKI ZIEMI KIELECKIEJ W MIERZAWIE;Mierzawa;5;52;5;35;5;43
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BRZEŚCIU;Brzeście;12;51;12;68;12;60
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W NIEGOSŁAWICACH;Niegosławice;8;39;8;26;8;22
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W LUBCZY;Lubcza;11;55;11;57;11;64
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA „POMNIK TYSIĄCLECIA” IM. PARTYZANTÓW ZIEMI JĘDRZEJOWSKIEJ W PIOTRKOWICACH;Piotrkowice;10;41;10;49;10;45
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. EDWARDA HARUZY W DOBIESŁAWICACH;Dobiesławice;13;58;13;38;13;45
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. GEN. FRANCISZKA KAMIŃSKIEGO W BEJSCACH;Bejsce;21;49;21;58;21;52
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ;Cieszkowy;16;58;16;55;16;57
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W CZARNOCINIE;Czarnocin;28;51;28;57;28;59
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. LEONA WÓJCICKIEGO W SOKOLINIE;Sokolina;9;61;9;70;9;56
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 1 IM. HUGONA KOŁŁĄTAJA W KAZIMIERZY WIELKIEJ;Kazimierza Wielka;85;54;85;54;84;62
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W KAZIMIERZY WIELKIEJ;Kazimierza Wielka;58;55;58;56;58;64
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. KS. WŁADYSŁAWA LATOSA W KAMIEŃCZYCACH;Kamieńczyce;16;60;16;59;16;46
Świętokrzyskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. KS. ANDRZEJA BIERNACKIEGO W WIELGUSIE;Wielgus;27;68;27;57;27;62
Świętokrzyskie;Nie;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI „SZKOŁA TWÓRCZA” O UPRAWNIENIACH SZKOŁY PUBLICZNEJ KSZTAŁCĄCEJ MŁODZIEŻ W CUDZYNOWICACH;Cudzynowice;15;51;15;51;15;63
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PSZCZOŁY „WOJNARA” W KRZCZONOWIE;Krzczonów;15;49;15;39;15;45
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W OPATOWCU;Opatowiec;21;56;21;56;21;46
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA ZE SKALBMIERZA W SKALBMIERZU;Skalbmierz;55;50;55;48;55;48
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W TOPOLI;Topola;18;57;18;58;18;58
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 15 IM. TADEUSZA KOŚCIUSZKI W KIELCACH;Kielce;79;58;79;56;81;73
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 31 Z ODDZIAŁAMI INTEGRACYJNYMI IM. HENRYKA SIENKIEWICZA W KIELCACH;Kielce;68;63;68;66;67;73
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 23 IM. JANA PAWŁA II W KIELCACH;Kielce;32;64;32;62;32;75
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 24 IM. PIERWSZEJ KOMPANII KADROWEJ W KIELCACH;Kielce;82;59;82;52;82;70
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 39 IM. STANISŁAWA MONIUSZKI W KIELCACH;Kielce;75;58;75;59;68;74
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 20 IM. NATALII MACHAŁOWEJ W KIELCACH;Kielce;51;65;51;63;51;66
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 12 IM. BOHATERÓW WESTERPLATTE W KIELCACH;Kielce;37;58;37;62;36;73
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 32 IM. JANUSZA KUSOCIŃSKIEGO W KIELCACH;Kielce;122;66;122;69;123;82
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA INTEGRACYJNA NR 11 IM. BOHATERÓW WARSZAWY W KIELCACH;Kielce;49;68;49;77;49;87
Świętokrzyskie;Nie;I SPOŁECZNA SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W KIELCACH;Kielce;62;70;62;87;57;90
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 27 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W KIELCACH;Kielce;142;59;142;55;140;72
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 33 IM. IGNACEGO JANA PADEREWSKIEGO W KIELCACH;Kielce;176;67;176;66;177;79
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. PARTYZANTÓW ZIEMI KIELECKIEJ W KIELCACH;Kielce;37;65;37;55;37;73
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 28 IM. ŻOŁNIERZY 4 PP „CZWARTAKÓW” W KIELCACH;Kielce;112;69;112;76;111;84
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 25 IM. KORNELA MAKUSZYŃSKIEGO W KIELCACH;Kielce;214;65;214;71;209;79
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ W KIELCACH;Kielce;79;69;79;74;79;85
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 9 IM. ADOLFA DYGASIŃSKIEGO W KIELCACH;Kielce;62;76;62;73;64;82
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. STEFANA ARTWIŃSKIEGO W KIELCACH;Kielce;58;62;58;61;60;68
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 18 IM. ZBIGNIEWA KRUSZELNICKIEGO „WILKA” W KIELCACH;Kielce;71;55;71;50;69;60
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 34 IM. ADAMA MICKIEWICZA W KIELCACH;Kielce;130;68;130;67;118;81
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 4 W KIELCACH;Kielce;15;58;15;67;15;69
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 19 IM. IRENY SENDLEROWEJ W KIELCACH;Kielce;63;55;63;60;63;74
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. STANISŁAWA STASZICA W KIELCACH;Kielce;70;66;70;68;68;79
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. WOJSKA POLSKIEGO W KIELCACH;Kielce;43;67;43;76;45;79
Świętokrzyskie;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI;Kielce;44;70;44;83;44;92
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 13 IM. WŁADYSŁAWA JAGIEŁŁY W KIELCACH;Kielce;29;55;29;68;30;71
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 22 IM. GENERAŁA STANISŁAWA MACZKA W KIELCACH;Kielce;84;58;84;60;85;74
Świętokrzyskie;Nie;EUROPEJSKA SZKOŁA PODSTAWOWA W KIELCACH;Kielce;12;70;12;79;12;88
Świętokrzyskie;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II STOPNIA W KIELCACH;Kielce;23;73;23;87;23;91
Świętokrzyskie;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA W KIELCACH;Kielce;17;70;17;86;17;93
Świętokrzyskie;Nie;AKADEMICKA SZKOŁA PODSTAWOWA;Kielce;27;78;27;87;27;94
Świętokrzyskie;Nie;SZKOŁA PODSTAWOWA IM. JULIUSZA VERNE’A W KIELCACH;Kielce;36;67;36;61;36;90
Świętokrzyskie;Nie;PIERWSZA DWUJĘZYCZNA SZKOŁA PODSTAWOWA W KIELCACH;Kielce;17;73;17;85;17;96
Świętokrzyskie;Nie;SZKOŁA PODSTAWOWA SPECJALNA „AKADEMIA ŻYCIA”;Kielce;1;;1;;1;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA NR 40 SPECJALNA DLA MŁODZIEŻY NIEDOSTOSOWANEJ SPOŁECZNIE W KIELCACH;Kielce;7;18;7;17;6;17
Świętokrzyskie;Tak;KATOLICKA SZKOŁA PODSTAWOWA IM. MARYI Z NAZARETU W KIELCACH;Kielce;25;69;25;80;25;92
Świętokrzyskie;Nie;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI „REED MONTESSORI SCHOOL”;Kielce;6;53;6;46;6;71
Świętokrzyskie;Nie;START EDUKACJA SZKOŁA PODSTAWOWA DLA DOROSŁYCH;Kielce;3;;3;;3;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BIELINACH;Bieliny;49;62;49;62;49;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W MAKOSZYNIE;Makoszyn;12;55;12;59;12;41
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W PORĄBKACH;Porąbki;12;60;12;74;12;77
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W BELNIE;Belno;20;57;20;86;20;74
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W LECHOWIE;Lechów;20;62;20;61;20;50
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W HUCIE STAREJ;Huta Stara;11;71;11;90;11;85
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W HUCIE NOWEJ;Huta Nowa;11;60;11;68;11;61
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W HUCIE PODŁYSICY;Huta Podłysica;9;59;9;45;9;48
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W WOLI SZCZYGIEŁKOWEJ;Wola Szczygiełkowa;8;67;8;70;8;66
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. POETÓW DOLINY WILKOWSKIEJ W ŚWIĘTEJ KATARZYNIE;Święta Katarzyna;17;51;17;46;17;60
Świętokrzyskie;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BODZENTYNIE SZKOŁA PODSTAWOWA W BODZENTYNIE IM. ANTONIEGO WACIŃSKIEGO;Bodzentyn;82;61;82;54;82;65
Świętokrzyskie;Tak;ZESPÓŁ SZKÓŁ WE WZDOLE RZĄDOWYM SZKOŁA PODSTAWOWA IM. ODDZIAŁU ARMII KRAJOWEJ „WYBRANIECCY” WE WZDOLE RZĄDOWYM;Stara Wieś;58;55;58;52;55;62
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W PSARACH STAREJ WSI;Psary-Stara Wieś;9;40;9;43;9;40
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ŚNIADCE;Śniadka Druga;11;57;11;45;11;54
Świętokrzyskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W LEŚNEJ;Leśna-Stara Wieś;3;;3;;3;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W CHMIELNIKU;Chmielnik;112;62;112;65;111;62
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PIOTRKOWICACH;Piotrkowice;26;55;26;52;26;64
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W WOLICY;Wolica;18;49;18;48;16;50
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ŚW. JANA PAWŁA II W BOLMINIE;Bolmin;18;61;18;62;18;78
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. STANISŁAWA SKALSKIEGO W POLICHNIE;Polichno;15;48;15;59;14;66
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W STAROCHĘCINACH;Starochęciny;1;;1;;1;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W RADKOWICACH;Radkowice;6;52;6;47;6;49
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W CHĘCINACH;Chęciny;50;61;50;70;49;75
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. 100. ROCZNICY ODZYSKANIA NIEPODLEGŁOŚCI PRZEZ POLSKĘ W KORZECKU;Korzecko;5;62;5;70;5;74
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W TOKARNI;Tokarnia;22;60;22;42;20;56
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ŁUKOWEJ;Łukowa;28;57;28;63;27;61
Świętokrzyskie;Nie;SZKOŁA PODSTAWOWA SPECJALNA W PODZAMCZU;Podzamcze;7;15;5;22;6;17
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. PŁK. MARIANA SOŁTYSIAKA „BARABASZA” W DALESZYCACH;Daleszyce;88;57;88;46;88;57
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W NIESTACHOWIE;Niestachów;14;69;14;73;14;63
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W BRZECHOWIE;Brzechów;9;56;9;47;9;54
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. EDMUNDA NIZIURSKIEGO W SŁOPCU;Słopiec Szlachecki;5;33;5;20;5;25
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII MICHALCZYK PS. WYRWICZ W MARZYSZU;Marzysz Drugi;1;;1;;1;
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SZCZECNIE;Szczecno;9;69;9;58;9;77
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. GENERAŁA TADEUSZA BUKA W MÓJCZY;Mójcza;11;61;11;62;11;82
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SIERAKOWIE;Sieraków;9;53;9;47;9;44
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI KRÓLOWEJ W BORKOWIE;Borków;12;66;12;57;12;56
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. PARTYZANTÓW ARMII KRAJOWEJ ZIEMI KIELECKIEJ W SUKOWIE;Suków;43;61;43;57;43;61
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W KRAJNIE;Krajno Pierwsze;35;50;35;41;35;47
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W LESZCZYNACH;Leszczyny;19;55;19;60;19;78
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W CEDZYNIE;Cedzyna;40;65;40;67;40;75
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W SKORZESZYCACH IM. JANA PAWŁA II;Skorzeszyce;16;66;16;72;16;61
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. PIOTRA ŚCIEGIENNEGO W BĘCZKOWIE;Bęczków;15;74;15;82;15;70
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W RADLINIE;Radlin;12;63;12;57;12;71
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. WŁADYSŁAWA SIKORSKIEGO W WOLI JACHOWEJ;Wola Jachowa;26;48;26;66;26;64
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W GÓRNIE;Górno;39;57;39;61;39;62
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W BRZEZINKACH;Brzezinki;15;63;15;52;15;57
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MASŁOWIE;Masłów Pierwszy;48;61;48;66;48;71
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W MĄCHOCICACH-SCHOLASTERII;Mąchocice-Scholasteria;25;62;25;64;23;70
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W MĄCHOCICACH KAPITULNYCH;Mąchocice Kapitulne;12;50;12;33;11;45
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W PORZECZU;Porzecze;10;54;10;64;10;71
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. 4 PUŁKU PIECHOTY LEGIONÓW AK W KOSTOMŁOTACH DRUGICH;Kostomłoty Drugie;84;67;84;70;83;75
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ĆMIŃSKU;Ćmińsk;60;59;60;68;60;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JADWIGI MIKODY W GRZYMAŁKOWIE;Grzymałków;61;54;61;46;61;55
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MNIOWIE;Mniów;54;57;54;58;54;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W CIERCHACH;Cierchy;14;64;14;54;14;41
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. BRYG. ANTONIEGO HEDY-SZAREGO W ZABOROWICACH;Zaborowice;18;59;18;76;18;68
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W ROGOWICACH;Rogowice;9;44;9;43;9;46
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. K. MAKUSZYŃSKIEGO W MORAWICY;Morawica;85;62;85;67;85;72
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W OBICACH;Obice;13;53;13;45;13;67
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JAKUBA SZELESTA W DĘBSKIEJ WOLI;Dębska Wola;15;70;15;49;15;69
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WOLI MORAWICKIEJ;Wola Morawicka;19;52;19;47;19;57
Świętokrzyskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W LISOWIE;Lisów;9;55;9;46;9;45
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. KS. PIOTRA ŚCIEGIENNEGO W BILCZY;Bilcza;67;64;67;72;66;81
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BRZEZINACH;Brzeziny;43;64;43;66;43;69
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. EUGENIUSZA DE MAZENODA W JEZIORKU;Jeziorko;11;57;11;48;11;53
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W STAREJ SŁUPI;Stara Słupia;7;52;7;61;7;45
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W JELENIOWIE;Jeleniów;7;50;7;59;7;46
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W PAPROCICACH;Paprocice;3;;3;;3;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W RUDKACH;Rudki;28;50;28;56;28;64
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W MIROCICACH;Mirocice;7;48;7;44;7;36
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA W POKRZYWIANCE;Pokrzywianka;4;;4;;4;
Świętokrzyskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTANIA STYCZNIOWEGO W NOWEJ SŁUPI;Nowa Słupia;32;52;32;45;32;57
