region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Śląskie;Nie;AUTORSKA SZKOŁA PODSTAWOWA MOZAIKA;Częstochowa;8;70,875;8;61,25;8;87,875
Śląskie;Tak;PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA W CZĘSTOCHOWIE;Częstochowa;7;64,85714286;7;46,71428571;7;75
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W BLACHOWNI;Blachownia;63;67,22222222;63;50,15873016;63;72,71428571
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W ZESPOLE SZKOLNO - PRZEDSZKOLNYM W ŁOJKACH;Łojki;26;66,19230769;26;57,61538462;26;76,11538462
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. STANISŁAWA STASZICA W ZESPOLE SZKOLNO - PRZEDSZKOLNYM W BLACHOWNI;Blachownia;20;63,45;20;48,35;20;68,2
Śląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ - CURIE W CISIU;Cisie;5;73;5;45,4;5;77,2
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO;Dąbrowa Zielona;20;69,5;20;42,85;20;60,95
Śląskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W SOBORZYCACH;Soborzyce;1;;1;;;
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W JANOWIE;Janów;16;61,8125;16;45,5;16;66,125
Śląskie;Tak;SZKOŁA PODSTAWOWA W PIASKU;Piasek;18;63,16666667;18;55,27777778;18;64,38888889
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.WŁADYSŁAWA BRONIEWSKIEGO W LUSŁAWICACH;Lusławice;7;70,57142857;7;63,42857143;7;74,42857143
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA W KAMIENICY POLSKIEJ;Kamienica Polska;43;67,44186047;43;57,1627907;43;77,53488372
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. HETMANA STANISŁAWA KONIECPOLSKIEGO W KONIECPOLU;Koniecpol;33;69;33;47,75757576;26;77,76923077
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁYSINACH;Łysiny;3;;3;;3;
Śląskie;Tak;SZKOŁA PODSTAWOWA W RUDNIKACH IM. POWSTAŃCÓW STYCZNIOWYCH;Rudniki;1;;1;;1;
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. JÓZEFA PIŁSUDSKIEGOW KONIECPOLU;Koniecpol;34;66,79411765;34;43,88235294;34;71,70588235
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W RĘKSZOWICACH;Rększowice;6;60,33333333;6;41,5;6;75,16666667
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W KONOPISKACH;Konopiska;31;60,41935484;31;53,70967742;31;73,4516129
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JAMKACH-KORZONKU;Korzonek;7;62,85714286;7;59,42857143;7;75,42857143
Śląskie;Tak;SZKOŁA PODSTAWOWA W ALEKSANDRII;Aleksandria;20;72,2;20;70,85;20;87,2
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁAŹCU;Łaziec;10;62,5;10;46,8;10;83,2
Śląskie;Tak;SZKOŁA PODSTAWOWA W KOPALNI;Kopalnia;11;55,54545455;11;30,63636364;11;82
Śląskie;Tak;SZKOŁA PODSTAWOWA W HUTKACH;Hutki;9;69;9;52,33333333;9;74,55555556
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W KRUSZYNIE;Kruszyna;13;49,38461538;13;35,38461538;13;60,84615385
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWŁA II W WIDZOWIE;Widzów;8;56,75;8;49,25;8;72,875
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA DRZAZGI W LGOCIE MAŁEJ W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W LGOCIE MAŁEJ;Lgota Mała;7;58,57142857;7;56,85714286;7;74
Śląskie;Tak;"SZKOŁA PODSTAWOWA FUNDACJI ""ELEMENTARZ"" W JACKOWIE";Jacków;10;60,9;10;39,7;10;61,4
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.BOLESŁAWA PRUSA W GARNKU;Garnek;12;62,66666667;12;58;12;65,66666667
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.GRZEGORZA PIRAMOWICZA W KŁOMNICACH;Kłomnice;35;68,2;35;54,2;35;76,85714286
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W WITKOWICACH;Witkowice;14;60,64285714;14;50,5;14;58,78571429
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.JANUSZA KORCZAKA W ZAWADZIE;Zawada;10;65,7;10;68,1;10;85,3
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA W RZERZĘCZYCACH;Rzerzęczyce;22;65,59090909;22;50,90909091;22;68,81818182
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W SKRZYDLOWIE;Skrzydlów;5;50,6;5;46;5;51
Śląskie;Tak;SZKOŁA PODSTAWOWA W LELOWIE;Lelów;28;60,10714286;28;35,07142857;28;48,89285714
Śląskie;Tak;SZKOŁA PODSTAWOWA W PODLESIU;Podlesie;6;65,33333333;6;45,5;6;51,83333333
Śląskie;Tak;SZKOŁA PODSTAWOWA W ŚLĘZANACH;Ślęzany;4;;4;;4;
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W MSTOWIE;Mstów;51;64,05882353;51;44,66666667;51;71,88235294
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W BRZYSZOWIE;Brzyszów;5;70;5;40,8;5;73
Śląskie;Tak;SZKOŁA PODSTAWOWA W JASKROWIE;Jaskrów;17;57,35294118;17;46,47058824;17;71,70588235
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. MIECZYSŁAWA WIERZBY W MAŁUSACH WIELKICH;Małusy Wielkie;11;65,54545455;11;51,18181818;11;71,45454545
Śląskie;Tak;SZKOŁA PODSTAWOWA W MOKRZESZY;Mokrzesz;7;61,42857143;7;54,85714286;7;94,28571429
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW.HUBERTA W KRASICACH;Krasice;5;70;5;70,8;5;81,4
Śląskie;Tak;SZKOŁA PODSTAWOWA W ZAWADZIE;Zawada;7;43,14285714;7;30;7;50,71428571
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.STEFANA OKRZEI W MYKANOWIE;Mykanów;24;66,29166667;24;52,79166667;24;75,125
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.JANA KOCHANOWSKIEGO W CZARNYM LESIE;Czarny Las;26;65,38461538;26;61,57692308;27;81,55555556
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.MARCINA KACPRZAKA;Stary Cykarzew;11;64,36363636;11;40,63636364;11;58,54545455
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.EDWARDA RESZKE W BOROWNIE;Borowno-Kolonia;20;71,4;20;44,05;20;69,7
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.JANA BRZECHWY W RADOSTKOWIE;Radostków-Kolonia;17;62,76470588;17;52,76470588;17;64,52941176
Śląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. DZIECI Z FATIMY W RYBNEJ;Rybna;6;51;6;32,16666667;6;68
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. 6 PUŁKU PIECHOTY W STARYM BRONISZEWIE;Stary Broniszew;9;69,66666667;9;55,88888889;9;60,88888889
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W WIERZCHOWISKU;Wierzchowisko;20;68,7;20;51,45;20;76,75
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W LUBOJNIE;Lubojna;15;65,86666667;15;50,4;15;68,26666667
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.WOŁYŃSKIEJ BRYGADY KAWALERII W STARYM KOCINIE;Stary Kocin;5;80,8;5;44;5;70
Śląskie;Tak;SZKOŁA PODSTAWOWA W OLSZTYNIE;Olsztyn;43;62;43;51,39534884;45;66,33333333
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.SZLAKU ORLICH GNIAZD W KUSIĘTACH;Kusięta;14;65,07142857;14;51,85714286;13;78,15384615
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W TUROWIE;Turów;11;62,36363636;11;56,81818182;11;69,18181818
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. JAROSŁAWA DĄBROWSKIEGO W ZRĘBICACH;Zrębice Pierwsze;12;60,83333333;12;41,41666667;12;71,5
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.GUSTAWA MORCINKA W POCZESNEJ;Kolonia Poczesna;31;66,4516129;31;61,67741935;31;68,87096774
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.KAZIMIERZA WIELKIEGO W HUCIE STAREJ B;Huta Stara B;18;54,27777778;18;37;18;62,33333333
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA WE WRZOSOWEJ;Wrzosowa;21;62,9047619;21;49,52380952;21;77,04761905
Śląskie;Tak;SZKOŁA PODSTAWOWA W NIERADZIE;Michałów;16;60,4375;16;47;17;69,88235294
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W SŁOWIKU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W SŁOWIKU;Słowik;6;73,66666667;6;74;6;85
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W PRZYROWIE;Przyrów;20;68,9;20;54,35;20;57,9
Śląskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W WOLI MOKRZESKIEJ;Wola Mokrzeska;7;68,28571429;7;68,71428571;6;68
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. G. MORCINKA W RĘDZINACH;Rędziny;21;68;21;45,52380952;21;73,14285714
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. M. KONOPNICKIEJ W KONINIE;Konin;9;72;9;44,33333333;9;78,77777778
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W KOŚCIELCU;Kościelec;17;70,23529412;17;42,29411765;17;79,88235294
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. K. PUŁASKIGO W RĘDZINACH OSIEDLU;Rędziny;27;64,11111111;27;57,03703704;27;73,92592593
Śląskie;Tak;SZKOŁA PODSTAWOWA W RUDNIKACH;Rudniki;17;65,88235294;17;56,82352941;17;73,47058824
Śląskie;Tak;SZKOŁA PODSTAWOWA IM.JÓZEFA LOMPY W STARCZY;Starcza;41;64,43902439;41;60,85365854;41;69,09756098
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 3;Dąbrowa Górnicza;20;71,15;20;63,15;20;86,75
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. MIKOŁAJA KOPERNIKA W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;25;63,16;25;50,84;25;69,36
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. HENRYKA SIENKIEWICZA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 5 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;34;68,26470588;34;42,52941176;34;70,70588235
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. HUGONA KOŁŁĄTAJA W DĄBROWIE GÓRNICZEJ, UL. KRÓLOWEJ JADWIGI 11;Dąbrowa Górnicza;29;67,31034483;29;53,96551724;28;74
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. ADAMA MICKIEWICZA W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;48;61,72916667;48;41,1875;49;73,04081633
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 10 IM. KORNELA MAKUSZYŃSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;28;63,07142857;28;53,35714286;31;72,19354839
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. LUDWIKA WARYŃSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;25;62,32;25;47,44;24;59,125
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 12 IM. STANISŁAWA STASZICA W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;66;62,25757576;66;53,5;66;78,8030303
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 13 IM. ADAMA PIWOWARA W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;46;59,65217391;46;44,7826087;46;67,04347826
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 16 Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. ZWIĄZKU ORŁA BIAŁEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;18;66,44444444;18;54,83333333;18;76,72222222
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 17 IM. ADAMA MICKIEWICZA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 4 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;20;54,5;20;46,35;19;75,63157895
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 20 Z ODDZIAŁAMI INTEGRACYJNYMI IM. GENERAŁA WŁADYSŁAWA SIKORSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;57;65,38596491;57;54,38596491;56;72,32142857
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 21 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;35;64,74285714;35;55,68571429;36;75,44444444
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 22 IM. MARII SKŁODOWSKIEJ-CURIE W DĄBROWIE GÓRNICZEJ, ALEJA ZWYCIĘSTWA 44;Dąbrowa Górnicza;22;60,13636364;22;52,04545455;22;68,09090909
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 23 IM. FRYDERYKA CHOPINA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 6 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;28;60,85714286;28;38,39285714;28;53,17857143
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 25 IM. STEFANA ŻEROMSKIEGO W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 2 W DABROWIE GÓRNICZEJ;Dąbrowa Górnicza;24;68,20833333;24;51,54166667;24;72,875
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 26 Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. MARII KONOPNICKIEJ W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;15;69,33333333;15;43,33333333;15;62,8
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 27 IM. BOLESŁAWA PRUSA W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 1 W DABROWIE GÓRNICZEJ;Dąbrowa Górnicza;17;73,35294118;17;76,94117647;17;79,35294118
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 28 Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. JANUSZA KORCZAKA W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;13;64,53846154;13;51,30769231;13;57,69230769
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 29 Z ODDZIAŁAMI SPORTOWYMI IM. ALFREDA SZKLARSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;50;61,94;50;50,34;50;71,48
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 30 IM. EMILII ZAWIDZKIEJ W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;89;59,64044944;89;47,5505618;89;75,79775281
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 31 IM. ZAGŁĘBIA DĄBROWSKIEGO W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 7 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;46;59,39130435;46;38,23913043;46;59,73913043
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 34 W ZESPOLE SZKÓŁ NR 4 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;40;71,7;40;52,15;40;77,725
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 35 Z ODDZIAŁAMI PRZEDSZKOLNYMI W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;12;79,91666667;12;46,08333333;11;69,27272727
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 18 IM. WŁADYSŁAWA BRONIEWSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;43;60,1627907;43;36,1627907;43;70,11627907
Śląskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA SZKOLNEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;7;77,14285714;7;54,42857143;7;87,57142857
Śląskie;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA;Dąbrowa Górnicza;17;64,58823529;17;57,17647059;17;72,05882353
Śląskie;Nie;"PRYWATNA SZKOŁA PODSTAWOWA IM. M.SKŁODOWSKIEJ-CURIE FUNDACJI ""SERCE SZKOLE""";Dąbrowa Górnicza;10;38;10;22,6;10;39,8
Śląskie;Nie;KATOLICKA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH;Dąbrowa Górnicza;14;77,14285714;14;59,28571429;14;84,85714286
Śląskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 1 IM. ZOFII KSIĄŻEK-BREGUŁOWEJ W SPECJALNYM OŚRODKU SZKOLNO-WYCHOWAWCZYM DLA DZIECI I MŁODZIEŻY NIEPEŁNOSPRAWNEJ W DĄBROWIE GÓRNICZEJ, UL. SWOBODNA 59;Dąbrowa Górnicza;1;;1;;1;
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 33 Z ODDZIAŁAMI SPORTOWYMI W ZESPOLE SZKÓŁ SPORTOWYCH IM. POLSKICH OLIMPIJCZYKÓW W DĄBROWIE GÓRNICZEJ, UL. CHOPINA 34;Dąbrowa Górnicza;77;70,2987013;76;48,85526316;77;74,88311688
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 W GLIWICACH;Gliwice;60;79,15;60;63;63;83,84126984
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 2 W GLIWICACH;Gliwice;16;62,8125;16;61,5;16;74
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 3 IM. ARKI BOŻKA W GLIWICACH;Gliwice;31;62,80645161;31;53,22580645;31;70,61290323
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 5 W GLIWICACH;Gliwice;50;64,38;50;46,98;53;68,88679245
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI NR 6 IM. NOBLISTÓW POLSKICH W GLIWICACH;Gliwice;31;75,09677419;31;79,29032258;31;91,41935484
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA W GLIWICACH;Gliwice;50;58,46;50;43,94;50;61,48
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. MARII DĄBROWSKIEJ W GLIWICACH;Gliwice;28;68,64285714;28;59,39285714;28;72,89285714
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 9 IM. KRÓLA JANA III SOBIESKIEGO W GLIWICACH;Gliwice;48;70,91666667;48;67,75;49;83,12244898
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 10 IM. JULIUSZA SŁOWACKIEGO W GLIWICACH;Gliwice;51;73,52941176;51;69,19607843;51;87
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. HUGONA KOŁŁĄTAJA W GLIWICACH;Gliwice;11;56,72727273;11;42,54545455;11;63,54545455
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 12 IM. MIKOŁAJA KOPERNIKA W GLIWICACH;Gliwice;37;73,83783784;37;55,32432432;36;72,94444444
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 13 IM. KRYSTYNY BOCHENEK W GLIWICACH;Gliwice;35;73,31428571;35;66,14285714;34;78,17647059
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 14 IM. STEFANA ŻEROMSKIEGO W GLIWICACH;Gliwice;61;68,91803279;61;46,91803279;62;64,51612903
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 15 IM. IGNACEGO JANA PADEREWSKIEGO W GLIWICACH;Gliwice;34;68,20588235;34;45,73529412;37;65,27027027
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 16 W GLIWICACH;Gliwice;42;63,45238095;42;37,73809524;42;62,02380952
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI NR 17 W GLIWICACH;Gliwice;42;72,04761905;42;68,14285714;33;83,90909091
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 18 IM. JANA PAWŁA II W GLIWICACH;Gliwice;50;60,76;50;45,28;53;64,01886792
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 20 IM. POWSTAŃCÓW ŚLĄSKICH W GLIWICACH;Gliwice;25;47,96;25;39;25;61,56
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 21 IM. HENRYKA SIENKIEWICZA W GLIWICACH;Gliwice;61;62,6557377;61;44,16393443;61;65,90163934
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 23 IM. TADEUSZA RÓŻEWICZA W GLIWICACH;Gliwice;27;56,14814815;27;41,48148148;27;70,14814815
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 27 W GLIWICACH;Gliwice;45;68,31111111;45;56,28888889;45;79,04444444
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 28 IM. WITOLDA BUDRYKA W GLIWICACH;Gliwice;44;71,13636364;44;51,81818182;48;75,72916667
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 29 W GLIWICACH;Gliwice;5;76,4;5;53,2;5;76,2
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 32 IM. WOJSKA POLSKIEGO W GLIWICACH;Gliwice;52;64,48076923;52;42,5;54;70,48148148
Śląskie;Nie;"KATOLICKA SZKOŁA PODSTAWOWA FUNDACJI ""SZKOŁA Z CHARAKTEREM"" IM. EDYTY STEIN";Gliwice;37;69,40540541;37;64,59459459;37;84,72972973
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 36 IM. JOHNA BAILDONA W GLIWICACH;Gliwice;26;46,65384615;26;23,92307692;25;47,76
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 39 IM. OBROŃCÓW POKOJU W GLIWICACH;Gliwice;60;70,05;60;64,15;60;87,91666667
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 41 IM. WŁADYSŁAWA BRONIEWSKIEGO W GLIWICACH;Gliwice;27;60,85185185;27;41,92592593;29;73,24137931
Śląskie;Nie;SZKOŁA PODSTAWOWA FILOMATA;Gliwice;26;75,30769231;26;85,23076923;26;90,38461538
Śląskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 26 W GLIWICACH;Gliwice;10;23,5;10;12,7;10;35
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 38 W GLIWICACH;Gliwice;55;63,09090909;55;55,34545455;55;71,27272727
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 4 W GLIWICACH;Gliwice;41;59,51219512;41;51,29268293;41;79,85365854
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI SPORTOWYMI NR 19 W GLIWICACH;Gliwice;28;68,32142857;28;73,14285714;28;80,35714286
Śląskie;Tak;SZKOŁA PODSTAWOWA DLA DOROSŁYCH NR 50 W GLIWICACH;Gliwice;18;24,27777778;18;13,11111111;18;26,16666667
Śląskie;Nie;I SPOŁECZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA GLIWICKIEGO TOWARZYSTWA SZKOLNEGO IM. JANUSZA KORCZAKA;Gliwice;7;66,85714286;7;60,71428571;7;94,14285714
Śląskie;Nie;SZKOŁA PODSTAWOWA ETE IMIENIA ALBERTA SCHWEITZERA;Gliwice;13;84,46153846;13;80,69230769;13;95,23076923
Śląskie;Tak;SZKOŁA PODSTAWOWA NR 30 W GLIWICACH;Gliwice;22;53,5;22;56,22727273;22;72,77272727
Śląskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA WOLNO MI;Gliwice;7;54;7;41,85714286;7;63,28571429
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. GUSTAWA MORCINKA W GIERAŁTOWICACH;Gierałtowice;38;64,47368421;38;58,02631579;38;80,42105263
Śląskie;Tak;SZKOŁA PODSTAWOWA IM KAROLA MIARKI W PRZYSZOWICACH;Przyszowice;31;73,5483871;31;62,29032258;31;81,16129032
Śląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W PANIÓWKACH;Paniówki;36;65;36;51,52777778;35;73,65714286
Śląskie;Tak;SZKOŁA PODSTAWOWA IM. WITOLDA BUDRYKA W CHUDOWIE;Chudów;15;67,13333333;15;52,73333333;14;85,07142857
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA NR 1 IM. POWSTAŃCÓW ŚLĄSKICH W KNUROWIE;Knurów;49;63,32653061;49;39,79591837;49;65,08163265
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 2 IM. KAROLA MIARKI W KNUROWIE;Knurów;35;70,88571429;35;57,14285714;35;70,54285714
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA NR 3 W KNUROWIE;Knurów;17;73,52941176;17;67,35294118;17;80,11764706
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA NR 4 W KNUROWIE;Knurów;38;54,97368421;38;31,13157895;37;63,56756757
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA NR 6 IM. KRÓLOWEJ JADWIGI W KNUROWIE;Knurów;39;59,12820513;39;36,41025641;40;71,225
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA NR 7 W KNUROWIE;Knurów;57;69,15789474;57;59;57;80,15789474
Śląskie;Tak;MIEJSKA SZKOŁA PODSTAWOWA NR 9 IM. MARII KONOPNICKIEJ;Knurów;54;70,59259259;53;61,35849057;54;82,90740741
Śląskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA MARANATHA;Knurów;19;61,15789474;19;36,68421053;19;67,36842105
