region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Podkarpackie;Tak;SZKOŁA PODSTAWOWA HUCISKO;Hucisko;10;70,7;10;52,8;10;48,9
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. STEFANA KARDYNAŁA WYSZYŃSKIEGO W SARZYNIE;Sarzyna;36;67,27777778;36;39,66666667;33;58,3030303
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W NOWEJ SARZYNIE;Nowa Sarzyna;60;66,68333333;60;57,26666667;59;64,59322034
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŁĘTOWNI;Łętownia;20;62,75;20;51,2;20;65,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. PRYMASA TYSIĄCLECIA W WOLI ZARCZYCKIEJ;Wola Zarczycka;49;68,75510204;49;60,65306122;49;61,85714286
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W TARNOGÓRZE;Tarnogóra;14;64,35714286;14;49,71428571;14;62,85714286
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W RUDZIE ŁAŃCUCKIEJ;Ruda Łańcucka;18;69,77777778;18;73,77777778;18;70,55555556
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. FRANCISZKA Z ASYŻU W JELNEJ;Jelna;9;71;9;67,11111111;9;52,66666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. PŁK. BRONISŁAWY WYSŁOUCHOWEJ Z SZABATOWSKICH W CIESZANOWIE;Nowe Sioło;49;55,69387755;49;52,16326531;49;64,69387755
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII MORALEWICZ W DACHNOWIE;Dachnów;16;65,5;16;58,5;16;66,75
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. GEN. ANTONIEGO JEZIORAŃSKIEGO W NOWYM LUBLIŃCU;Nowy Lubliniec;12;60,5;12;51;12;62,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W HORYŃCU-ZDROJU;Horyniec-Zdrój;20;69,5;20;58,6;21;63,9047619
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. OBROŃCÓW LUBACZOWA;Lubaczów;93;61,76344086;93;50,02150538;94;69,15957447
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. GEN. STANISŁAWA DĄBKA;Lubaczów;70;62,71428571;70;49,71428571;70;66,92857143
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 4 W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM W LUBACZOWIE;Lubaczów;5;29,2;5;19,2;5;22,8
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. POETY KS. JANA TWARDOWSKIEGO;Krowica Sama;14;66,85714286;14;50,85714286;14;57,14285714
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W LISICH JAMACH;Lisie Jamy;21;69,0952381;21;41,33333333;21;60,04761905
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W BASZNI DOLNEJ;Basznia Dolna;17;70,17647059;17;72,94117647;17;52,64705882
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MŁODOWIE;Młodów;33;63,96969697;33;43,27272727;30;63,6
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W ZAŁUŻU;Załuże;10;69,6;10;60,4;10;66
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. BRATA ALBERTA W NAROLU;Narol;13;59,69230769;13;47,07692308;13;54,38461538
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.KPT.WŁADYSŁAWA WAŻNEGO W RUDZIE RÓŻANIECKIEJ;Ruda Różaniecka;14;75,14285714;14;47,42857143;14;57,92857143
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W ŁUKAWICY;Łukawica;12;61,25;12;57;12;63,41666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W OLESZYCACH;Oleszyce;42;60,85714286;42;44,76190476;42;58,11904762
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W ZALESIU;Zalesie;11;72,36363636;11;57,45454545;11;65,81818182
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. GEN. JÓZEFA KUSTRONIA W STARYCH OLESZYCACH;Stare Oleszyce;17;63,58823529;17;60,94117647;17;65,88235294
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W CEWKOWIE;Cewków;20;72,35;20;63;20;59,8
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W STARYM DZIKOWIE;Stary Dzików;22;52,90909091;22;34,18181818;22;49,68181818
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA;Wielkie Oczy;31;71,90322581;31;52,64516129;31;64,38709677
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.BOHATERÓW WRZEŚNIA1939 W ŁUKAWCU;Łukawiec;12;73,66666667;12;61,66666667;12;64,41666667
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W GÓRKACH;Górki;11;70,72727273;11;56;11;69,54545455
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W GLINACH MAŁYCH;Gliny Małe;10;62,1;10;51,2;10;59,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. A. MICKIEWICZA W BOROWEJ;Borowa;28;74,28571429;28;54,14285714;28;54,71428571
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W BRNIU OSUCHOWSKIM;Breń Osuchowski;4;;4;;3;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W TRZCIANIE;Trzciana;18;68,22222222;18;70,88888889;18;67,22222222
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W OTAŁĘŻY;Otałęż;5;69,4;5;45,6;5;60,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W CZERMINIE;Czermin;38;68;38;55,78947368;38;71,63157895
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.WŁADYSŁAWA JASIŃSKIEGO W GAWŁUSZOWICACH;Gawłuszowice;21;73,28571429;21;56,57142857;21;64,14285714
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. ŻWIRKI I WIGURY Z ODDZIAŁAMI INTEGRACYJNYMI I SPORTOWYMI W MIELCU;Mielec;90;70,1;90;57,82222222;90;77,37777778
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 11 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŚW. JANA PAWŁA II W MIELCU;Mielec;90;68,91111111;90;60,17777778;90;69,45555556
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 IM.TADEUSZA KOŚCIUSZKI W MIELCU;Mielec;55;73,27272727;55;62,90909091;55;74,56363636
Podkarpackie;Tak;"SZKOŁA PODSTAWOWA NR 13 IM. JANA BYTNARA ""RUDEGO"" W MIELCU";Mielec;50;71,5;50;67,84;50;79,3
Podkarpackie;Tak;"SZKOŁA PODSTAWOWA NR 9 Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO IM. WŁADYSŁAWA JASIŃSKIEGO ""JĘDRUSIA"" W MIELCU";Mielec;67;69,56716418;66;64,84848485;67;74,32835821
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 3 IM.WOJSKA POLSKIEGO;Mielec;103;71,57281553;103;58,17475728;103;76,00970874
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. WŁADYSŁAWA SZAFERA W MIELCU;Mielec;70;77,18571429;70;73,48571429;71;83,09859155
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 12 IM.HENRYKA SIENKIEWICZA W MIELCU;Mielec;7;66,14285714;7;72,57142857;7;85
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO IM. GRZEGORZA LATO;Mielec;15;63,06666667;15;48;15;69,06666667
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W MIELCU;Mielec;35;69,77142857;35;55,54285714;35;80,62857143
Podkarpackie;Nie;I SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO STAL MIELEC W MIELCU;Mielec;19;66,15789474;19;52;19;58,26315789
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. IGNACEGO ŁUKASIEWICZA W MIELCU;Mielec;27;69,44444444;27;60,2962963;27;79,44444444
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 8 Z ODDZIAŁAMI INTEGRACYJNYMI W MIELCU W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. ST. SIERŻ. PILOTA STANISŁAWA DZIAŁOWSKIEGO W MIELCU;Mielec;42;68,33333333;42;52,47619048;42;65,95238095
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W KSIĄŻNICACH;Książnice;6;67,33333333;6;58,66666667;6;48,83333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W WOLI MIELECKIEJ IM.JÓZEFA MAKSYMILIANA OSSOLIŃSKIEGO;Wola Mielecka;18;69,83333333;18;56,22222222;18;70,38888889
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ;Rzędzianowice;18;51,72222222;18;44,66666667;18;43
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W CHORZELOWIE;Chorzelów;28;71,64285714;28;65,14285714;29;73,06896552
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W RYDZOWIE;Rydzów;8;64,625;8;47;8;57,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W CHRZĄSTOWIE;Chrząstów;6;70,66666667;6;41,33333333;6;60
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W TRZEŚNI;Trześń;15;69,13333333;15;58,93333333;15;64,46666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W PODLESZANACH;Podleszany;22;64,36363636;22;64;22;65
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA W ZŁOTNIKACH;Złotniki;8;80,25;8;72;9;65
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.IGNACEGO ŁUKASIEWICZA W PADWI NARODOWEJ;Padew Narodowa;46;74,82608696;46;58,69565217;46;68,47826087
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DOBRYNINIE;Dobrynin;15;60,8;15;47,2;15;61,86666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KIEŁKOWIE;Kiełków;5;76,6;5;56;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII DĄBROWSKIEJ W RZEMIENIU;Rzemień;15;72,93333333;15;54,13333333;15;77,73333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. WALERII - SZALAY GROELE W PRZECŁAWIU;Przecław;54;70,40740741;54;63,92592593;55;65,36363636
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W TUSZYMIE;Tuszyma;19;59,57894737;19;30,31578947;19;66,31578947
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. TADEUSZA WIATRA W ŁĄCZKACH BRZESKICH;Łączki Brzeskie;12;61,91666667;12;35,33333333;12;60
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W JANOWCU;Janowiec;9;69;9;64,44444444;9;65,55555556
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W RADOMYŚLU WIELKIM;Radomyśl Wielki;40;68,3;40;43,2;40;66,675
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W DĄBIU;Dąbie;13;57,76923077;13;49,84615385;13;52,07692308
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W DULCZY MAŁEJ;Dulcza Mała;8;63,625;8;47;8;50,125
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W DULCZY WIELKIEJ;Dulcza Wielka;13;66,76923077;13;36;13;57,69230769
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.K.K.BACZYŃSKIEGO;Żarówka;10;71,7;10;60;10;53,2
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA GORLACHA W RUDZIE;Ruda;17;65,17647059;17;47,76470588;17;53,23529412
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.PRYMASA STEFANA WYSZYŃSKIEGO W PARTYNI;Partynia;18;64,72222222;18;42,66666667;18;52,72222222
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W ZDZIARCU;Zdziarzec;9;73,55555556;9;60,88888889;9;65,88888889
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W PODBORZU;Podborze;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.KS.KARDYNAŁA STEFANA WYSZYŃSKIEGO W MALINIU;Malinie;36;72,44444444;36;55,55555556;36;64,86111111
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W CZAJKOWEJ IM.ŚW.JANA PAWŁA II;Czajkowa;15;55,33333333;15;50,13333333;15;60
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W JAŚLANACH IM.BŁ.KS.JERZEGO POPIEŁUSZKI;Jaślany;12;64,41666667;12;57,66666667;12;61,41666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.GEN.W.SIKORSKIEGO W TUSZOWIE NARODOWYM Z FILIĄ W GROCHOWEM;Tuszów Narodowy;14;73,28571429;14;65,42857143;14;60,42857143
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. LESZKA DEPTUŁY W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W WADOWICACH GÓRNYCH;Wadowice Górne;23;68,2173913;23;64;23;64,34782609
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. JÓZEFA POCZĄTKA W WADOWICACH DOLNYCH;Wadowice Dolne;14;64,57142857;15;56,53333333;15;55,13333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W JAMACH;Jamy;8;82,5;8;51;8;64,25
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W WAMPIERZOWIE;Wampierzów;11;75,72727273;11;75,27272727;11;64,90909091
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W IZBISKACH;Izbiska;6;64,83333333;6;39,33333333;6;51,16666667
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W HARASIUKACH;Harasiuki;19;73,78947368;19;52,84210526;18;80,05555556
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GOŹDZIE;Gózd;3;;3;;2;
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W HUCIE KRZESZOWSKIEJ;Huta Krzeszowska;14;73;14;51,42857143;14;74,71428571
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W HUCISKU;Hucisko;5;78,6;5;69,6;5;62,6
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KRZESZOWIE GÓRNYM;Krzeszów Górny;9;63,33333333;9;40,44444444;9;49,33333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W JAROCINIE;Jarocin;17;64,82352941;17;57,17647059;16;56,25
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W DOMOSTAWIE;Domostawa;17;64;17;64,70588235;16;51,75
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W MOSTKACH-SOKALACH;Mostki;8;64,875;8;28;8;41,25
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA W JEŻOWEM - PODGÓRZU;Jeżowe;16;61,1875;16;39,5;16;50,5
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W JEŻOWEM CENTRUM;Jeżowe;36;67,30555556;36;36,77777778;36;47,02777778
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.ŚW. JADWIGI ŚLĄSKIEJ W CHOLEWIANEJ GÓRZE;Cholewiana Góra;10;59;10;39,2;10;32,3
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W GROBLACH;Groble;15;76,13333333;15;65,33333333;15;58,93333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STARYM NARCIE;Stary Nart;10;75,5;10;66,8;10;72,6
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W JACIE;Jata;14;67,71428571;14;51,42857143;14;59,71428571
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. URSZULI LEDÓCHOWSKIEJ W JEŻOWEM-KAMERALNEM;Jeżowe;9;70,88888889;9;50,66666667;9;54,44444444
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W BYSTREM;Bystre;9;70,11111111;9;61,77777778;9;49,77777778
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W KRZESZOWIE;Krzeszów;13;68,07692308;13;45,23076923;13;62,61538462
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 W NISKU IM.GEN.STANISŁAWA DĄBKA;Nisko;47;71,89361702;47;61,10638298;47;67,04255319
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 W NISKU;Nisko;59;70,13559322;59;58,10169492;59;65,94915254
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 4 W NISKU;Nisko;17;63,88235294;17;53,64705882;17;52,23529412
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 5 W NISKU IM.PODOFICERSKIEJ SZKOŁY PIECHOTY DLA MAŁOLETNICH;Nisko;47;60,4893617;47;45,36170213;46;64,89130435
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W NOWOSIELCU IM.JANA PAWŁA II,NOWOSIELEC 134;Nowosielec;22;73,13636364;22;49,09090909;22;53,27272727
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.ŚW.STANISŁAWA KOSTKI W ZARZECZU;Zarzecze;30;76,2;30;53,6;30;71,43333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM.MARII KONOPNICKIEJ W RUDNIKU NAD SANEM;Rudnik nad Sanem;8;72,125;8;48,5;8;40,375
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR2;Rudnik nad Sanem;36;64,22222222;36;45,33333333;36;56,33333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR1 IM. JANA PAWŁA II W RUDNIKU NAD SANEM;Rudnik nad Sanem;30;68,16666667;30;51,33333333;30;61,4
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA;Kopki;6;75,83333333;6;66,66666667;6;60,16666667
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PRZĘDZELU;Przędzel;11;76,27272727;11;40,72727273;11;62,45454545
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ULANOWIE;Ulanów;39;72,56410256;39;49,74358974;39;69,20512821
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KURZYNIE ŚREDNIEJ;Kurzyna Średnia;15;55,33333333;15;38,4;15;33,86666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W BIELINACH;Bieliny;15;74,93333333;15;61,86666667;15;70,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W DĄBRÓWCE;Dąbrówka;5;76,8;5;64,8;5;70,2
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W WÓLCE TANEWSKIEJ;Wólka Tanewska;20;70,8;20;55,8;20;58,5
Podkarpackie;Tak;"SZKOŁA PODSTAWOWA IM.MJR HENRYKA DOBRZAŃSKIEGO ""HUBALA""";Bircza;33;64,15151515;33;38,18181818;33;54,39393939
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.NOBLISTÓW POLSKICH W SUFCZYNIE;Sufczyna;6;63,83333333;6;39,33333333;6;39
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.KS.JANA TWARDOWSKIEGO W LIPIE;Lipa;3;;3;;3;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.BŁ.KS.BRONISŁAWA MARKIEWICZA W LESZCZAWIE DOLNEJ;Leszczawa Dolna;18;70,88888889;18;46;18;54,16666667
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W ŻOHATYNIE;Żohatyn;3;;3;;3;
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. IGNACEGO KRASICKIEGO W DUBIECKU;Dubiecko;44;61,54545455;43;41,58139535;42;51,71428571
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BACHÓRCU;Bachórzec;13;73,38461538;13;46,46153846;13;47,76923077
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 W NIENADOWEJ;Nienadowa;20;59;20;47,4;20;52,35
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PRZEDMIEŚCIU DUBIECKIM;Przedmieście Dubieckie;12;59,41666667;12;52,33333333;12;51,16666667
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ISKANI;Iskań;11;61,18181818;11;36,36363636;11;39,27272727
Podkarpackie;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W FREDROPOLU - SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W FREDROPOLU;Fredropol;17;64,47058824;17;39,52941176;17;55
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SIERAKOŚCACH;Sierakośce;9;56;9;35,11111111;9;57,11111111
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W HUWNIKACH;Huwniki;12;57,25;12;35;11;59,27272727
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KNIAŻYCACH;Kniażyce;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW JADWIGI KRÓLOWEJ W KRASICZYNIE;Krasiczyn;24;62,04166667;24;35,5;17;66,70588235
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W OLSZANACH;Olszany;12;67,25;12;58,66666667;10;54,3
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. J. SŁOWACKIEGO W BABICACH;Babice;15;64,53333333;15;41,6;15;53,93333333
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W RUSZELCZYCACH;Ruszelczyce;5;51;5;48,8;5;43,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. 11 KARPACKIEJ DYWIZJI PIECHOTY W KRZYWCZY;Krzywcza;16;60,0625;16;35,5;16;42,75
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W BACHOWIE;Bachów;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W RECZPOLU;Reczpol;13;68,30769231;13;52;13;61,38461538
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W LESZNIE;Leszno;8;63,5;8;38;8;53,75
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W MEDYCE IM. KRÓLA WŁ. JAGIEŁŁY;Medyka;34;67,47058824;34;45,64705882;34;59,44117647
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W HURECZKU;Hureczko;13;59,46153846;13;47,38461538;13;55,15384615
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W SIEDLISKACH;Siedliska;11;61,90909091;11;54,18181818;11;55,18181818
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W TORKACH;Torki;10;78,5;10;44,8;10;50,2
Podkarpackie;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY Z ODDZIAŁAMI INTEGRACYJNYMI W ORŁACH SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO;Orły;36;74,86111111;36;60,55555556;36;73,72222222
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W TRÓJCZYCACH;Trójczyce;10;58,7;10;52;10;70,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W KASZYCACH IM. PUŁKOWNIKA CZESŁAWA MĄCZYŃSKIEGO;Kaszyce;15;60,4;15;35,73333333;15;48,46666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W MAŁKOWICACH IM. KS. KARDYNAŁA STEFANA WYSZYŃSKIEGO;Małkowice;5;60,2;5;60;5;68,4
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W NIZINACH;Niziny;7;76,42857143;7;76;7;84,14285714
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW.. JADWIGI KRÓLOWEJ POLSKI W ZADĄBROWIU;Zadąbrowie;9;75,22222222;9;48,44444444;9;55,22222222
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DROHOJOWIE;Drohojów;9;61,55555556;9;45,33333333;9;47,77777778
Podkarpackie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM IM. JANA PAWŁA II W WALAWIE;Walawa;5;73,8;5;76;5;48,4
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ROTMISTRZA WITOLDA PILECKIEGO W GROCHOWCACH;Grochowce;14;65,28571429;14;36;14;56,78571429
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWŁA II W KRÓWNIKACH;Krówniki;17;51,05882353;17;42,11764706;17;45,41176471
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W HERMANOWICACH;Hermanowice;8;65,25;8;62,5;8;54,875
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W UJKOWICACH;Ujkowice;5;67;5;63,2;5;71
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W NEHRYBCE;Nehrybka;13;71,46153846;13;52;13;56,46153846
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI W OSTROWIE;Ostrów;16;60,8125;16;53,25;16;64,1875
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁĘTOWNI;Łętownia;11;66,27272727;11;49,45454545;11;50,45454545
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM.ŚW.JADWIGI KRÓLOWEJ W STUBNIE;Stubno;18;57,77777778;18;46,66666667;18;56,38888889
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. DR BOLESŁAWA ORZECHOWICZA W KALNIKOWIE;Kalników;12;58,25;12;53;12;62,75
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. PIOTRA MICHAŁOWSKIEGO W BOLESTRASZYCACH;Bolestraszyce;9;79,77777778;9;65,77777778;9;74,33333333
