region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 43 IM. SIMONY KOSSAK W BIAŁYMSTOKU;Białystok;63;67;63;54;63;79
Podlaskie;Nie;PRYWATNA SZKOŁA PODSTAWOWA INFORMATYCZNO-JĘZYKOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI;Białystok;6;;6;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. JAROSŁAWA IWASZKIEWICZA W BIAŁYMSTOKU;Białystok;55;71;55;69;55;82
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 45 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŚWIĘTEGO JANA PAWŁA II W BIAŁYMSTOKU;Białystok;114;64;114;52;111;74
Podlaskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 4 PODLASKIEGO TOWARZYSTWA OŚWIATOWEGO W BIAŁYMSTOKU;Białystok;32;75;32;80;30;93
Podlaskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 3 BIAŁOSTOCKIEGO TOWARZYSTWA OŚWIATOWEGO W BIAŁYMSTOKU;Białystok;16;74;16;74;15;93
Podlaskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 2 W BIAŁYMSTOKU;Białystok;8;;8;;7;
Podlaskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W BIAŁYMSTOKU;Białystok;15;77;15;86;13;93
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 50 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŚWIĘTEJ JADWIGI KRÓLOWEJ POLSKI W BIAŁYMSTOKU;Białystok;98;67;98;57;94;75
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 51 IM. LUDWIKA ZAMENHOFA W BIAŁYMSTOKU;Białystok;46;65;46;58;46;80
Podlaskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 11 W BIAŁYMSTOKU;Białystok;29;71;29;80;28;93
Podlaskie;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM. MATKI BOŻEJ MIŁOSIERDZIA W BIAŁYMSTOKU;Białystok;28;63;28;64;28;87
Podlaskie;Nie;SZKOŁA PODSTAWOWA ZGROMADZENIA SIÓSTR MISJONAREK ŚWIĘTEJ RODZINY IM. BŁOGOSŁAWIONEJ BOLESŁAWY LAMENT W BIAŁYMSTOKU;Białystok;19;70;19;76;18;89
Podlaskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA ŚW.ŚW. CYRYLA I METODEGO W BIAŁYMSTOKU;Białystok;14;69;14;69;5;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 30 SPECJALNA IM. BŁOGOSŁAWIONEGO EDMUNDA BOJANOWSKIEGO W BIAŁYMSTOKU;Białystok;15;20;15;19;15;28
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 41 W ZAKŁADZIE POPRAWCZYM W BIAŁYMSTOKU;Białystok;6;;6;;6;
Podlaskie;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM. KS. FRANCISZKA BLACHNICKIEGO;Białystok;21;67;21;63;21;81
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 31 IM. JANUSZA KORCZAKA W BIAŁYMSTOKU;Białystok;11;53;11;37;11;52
Podlaskie;Nie;SZKOŁA PODSTAWOWA SŁONECZNA SZKOŁA W BIAŁYMSTOKU;Białystok;14;56;14;33;13;73
Podlaskie;Nie;SZKOŁA PODSTAWOWA IM. ŚW. KAZIMIERZA KRÓLEWICZA W BIAŁYMSTOKU;Białystok;6;;6;;6;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 9 IM. 42 PUŁKU PIECHOTY W BIAŁYMSTOKU;Białystok;27;63;27;55;28;80
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 10 IM. IZABELI BRANICKIEJ W BIAŁYMSTOKU;Białystok;24;73;24;62;24;78
Podlaskie;Tak;ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH MISTRZOSTWA SPORTOWEGO NR 1 IM. MARII KONOPNICKIEJ W BIAŁYMSTOKU, SZKOŁA PODSTAWOWA NR 22 Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W BIAŁYMSTOKU;Białystok;7;;7;;7;
Podlaskie;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6 SZKOŁA PODSTAWOWA NR 42 IM. BŁOGOSŁAWIONEGO KS. MICHAŁA SOPOĆKI W BIAŁYMSTOKU;Białystok;23;71;23;66;23;84
Podlaskie;Tak;ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2 W BIAŁYMSTOKU SZKOŁA PODSTAWOWA NR 53 Z ODDZIAŁAMI DWUJĘZYCZNYMI W BIAŁYMSTOKU;Białystok;76;80;76;87;72;96
Podlaskie;Tak;SZKOŁA PODSTAWOWA W BIAŁYMSTOKU;Białystok;12;29;12;15;12;33
Podlaskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA MOZAIKA W BIAŁYMSTOKU;Białystok;1;;1;;1;
Podlaskie;Nie;LEŚNA SZKOŁA PUSZCZYK W BIAŁYMSTOKU;Białystok;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 3 Z DODATKOWĄ NAUKĄ JĘZYKA BIAŁORUSKIEGO IM. JAROSŁAWA KOSTYCEWICZA W BIELSKU PODLASKIM;Bielsk Podlaski;91;61;91;54;63;82
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. SZARYCH SZEREGÓW;Bielsk Podlaski;37;59;37;39;37;57
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KPT. W. WYSOCKIEGO W BIELSKU PODLASKIM;Bielsk Podlaski;35;53;35;38;31;62
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. ADAMA MICKIEWICZA W BIELSKU PODLASKIM;Bielsk Podlaski;49;60;49;53;41;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁUBINIE KOŚCIELNYM;Łubin Kościelny;13;51;13;46;13;47
Podlaskie;Tak;SZKOŁA PODSTAWOWA W AUGUSTOWIE;Augustowo;30;42;30;35;21;35
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ANDRYJANKACH;Andryjanki;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BOĆKACH;Boćki;27;50;27;37;17;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA W BRAŃSKU;Brańsk;37;53;37;45;35;60
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W HOLONKACH;Holonki;11;46;11;31;11;50
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.POR.IZYDORA KOŁAKOWSKIEGO W DOMANOWIE;Domanowo;12;62;12;49;12;48
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. KS. STEFANA KARDYNAŁA WYSZYŃSKIEGO W CHOJEWIE;Chojewo;10;48;10;28;10;41
Podlaskie;Tak;SZKOŁA PODSTAWOWA Z DODATKOWYM NAUCZANIEM JĘZYKA BIAŁORUSKIEGO W ORLI;Orla;12;46;12;37;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDCE;Rudka;18;58;18;51;18;51
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W WYSZKACH;Wyszki;18;56;18;36;11;49
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. PREZYDENTA RYSZARDA KACZOROWSKIEGO W STRABLI;Strabla;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.KSIĘDZA FRANCISZKA JAKUBA FALKOWSKIEGO W TOPCZEWIE;Topczewo;16;67;16;59;14;68
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. HENRYKA SIENKIEWICZA W GRAJEWIE;Grajewo;79;58;79;37;70;66
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ADAMA MICKIEWICZA W GRAJEWIE;Grajewo;74;54;74;42;73;67
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. K.I. GAŁCZYŃSKIEGO W GRAJEWIE;Grajewo;43;52;43;41;39;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA W DANÓWKU;Danówek;19;50;19;43;19;56
Podlaskie;Tak;SZKOŁA PODSTAWOWA POMNIK 1000-LECIA PAŃSTWA POLSKIEGO IM. MARII KONOPNICKIEJ W BIAŁASZEWIE;Białaszewo;9;;9;;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W WIERZBOWIE;Wierzbowo;15;55;15;41;15;49
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SŁUCZU;Słucz;8;;8;;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KLIMASZEWNICY;Klimaszewnica;10;49;10;44;10;45
Podlaskie;Nie;SZKOŁA PODSTAWOWA W KRAMARZEWIE;Kramarzewo;6;;6;;6;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W RADZIŁOWIE;Radziłów;18;54;18;42;18;51
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. H. SIENKIEWICZA W RAJGRODZIE;Rajgród;34;59;34;39;34;50
Podlaskie;Tak;SZKOŁA PODSTAWOWA W RYDZEWIE;Rydzewo;3;;3;;3;
Podlaskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BEŁDZIE;Bełda;6;;6;;6;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SZCZUCZYNIE;Szczuczyn;48;50;48;35;48;50
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ZESŁAŃCÓW SYBIRU W NIEDŹWIADNEJ;Niedźwiadna;9;;9;;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ŁAWSKU;Ławsk;5;;5;;5;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W NIECIKACH;Nieciki;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SULEWIE-KOWNATY;Sulewo-Kownaty;1;;1;;;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W WĄSOSZU;Wąsosz;12;47;12;49;12;38
Podlaskie;Tak;SZKOŁA PODSTAWOWA W BIAŁOWIEŻY;Białowieża;11;40;11;34;11;45
Podlaskie;Tak;SZKOŁA PODSTAWOWA W CZEREMSZE;Czeremcha;19;58;19;42;15;70
Podlaskie;Tak;SZKOŁA PODSTAWOWA W CZYŻACH;Czyże;16;57;16;28;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W DUBICZACH CERKIEWNYCH;Dubicze Cerkiewne;7;;7;;;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. WŁADYSŁAWA JAGIEŁŁY W HAJNÓWCE;Hajnówka;61;50;61;41;55;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. HENRYKA SIENKIEWICZA W HAJNÓWCE;Hajnówka;53;57;53;44;49;71
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANUSZA KUSOCIŃSKIEGO W HAJNÓWCE;Hajnówka;49;50;49;42;46;66
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. DR. KAZIMIERZA PTASZYŃSKIEGO W HAJNÓWCE;Hajnówka;16;49;16;43;16;68
Podlaskie;Nie;"STOWARZYSZENIE ""EDUKATOR"" W ŁOMŻY, SZKOŁA PODSTAWOWA W ORZESZKOWIE";Orzeszkowo;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W DUBINACH;Dubiny;17;48;17;37;12;60
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KLESZCZELACH;Kleszczele;13;61;13;46;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. ZYGMUNTA BERLINGA W NARWI;Narew;21;56;21;53;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W NAREWCE;Narewka;19;52;19;35;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ANTONIEGO I JAKUBA WAGÓW;Grabowo;37;49;37;39;37;48
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SURAŁACH;Surały;5;;5;;5;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KONOPKACH MONETACH;Konopki-Monety;4;;4;;4;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W KOLNIE;Kolno;56;57;56;47;56;69
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. HENRYKA SIENKIEWICZA W KOLNIE;Kolno;41;47;41;36;41;57
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ZABIELU;Zabiele;7;;7;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. PAPIEŻA JANA PAWŁA II W BORKOWIE;Borkowo;12;63;12;59;12;72
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W JANOWIE;Janowo;10;54;10;35;10;45
Podlaskie;Tak;SZKOŁA PODSTAWOWA W LACHOWIE;Lachowo;22;54;22;43;22;58
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W CZERWONEM;Czerwone;16;49;16;24;16;38
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ZASKRODZIU;Zaskrodzie;8;;8;;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W WYKOWIE;Wykowo;8;;8;;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W MAŁYM PŁOCKU;Mały Płock;17;63;17;43;17;53
Podlaskie;Tak;SZKOŁA PODSTAWOWA W CHLUDNIACH;Chludnie;9;;9;;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ROGIENICACH WIELKICH;Rogienice Wielkie;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KĄTACH;Kąty;11;57;11;36;11;54
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W STAWISKACH;Stawiski;61;56;61;41;60;52
Podlaskie;Tak;SZKOŁA PODSTAWOWA W PORYTEM;Poryte;5;;5;;5;
Podlaskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. KS. JANA TWARDOWSKIEGO W TUROŚLI;Turośl;28;57;28;51;28;58
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ŁASZE;Łacha;5;;5;;5;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KSEBKACH;Ksebki;7;;7;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA KRUPKI W LEMANIE;Leman;6;;6;;6;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W PTAKACH;Ptaki;11;59;11;41;11;44
Podlaskie;Tak;SZKOŁA PODSTAWOWA W GONIĄDZU;Goniądz;37;55;37;42;37;49
Podlaskie;Tak;SZKOŁA PODSTAWOWA W DOWNARACH;Downary;7;;7;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA W GONIĄDZU;Goniądz;13;37;13;22;13;25
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW MONTE CASSINO W JASIONÓWCE;Jasionówka;18;61;18;43;18;70
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. KONSTYTUCJI 3 MAJA W JAŚWIŁACH;Jaświły;27;57;27;32;27;47
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W DOLISTOWIE STARYM;Dolistowo Stare;9;;9;;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. PUŁKOWNIKA WITOLDA PILECKIEGO W KNYSZYNIE;Knyszyn;28;47;28;42;28;50
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KALINÓWCE KOŚCIELNEJ;Kalinówka Kościelna;10;61;10;44;10;52
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO JANA PAWŁA II W KRYPNIE;Krypno Kościelne;31;60;31;43;28;62
Podlaskie;Tak;SZKOŁA PODSTAWOWA W DŁUGOŁĘCE;Długołęka;2;;2;;2;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. JANA KOCHANOWSKIEGO W MOŃKACH;Mońki;59;56;60;42;60;62
Podlaskie;Tak;ZESPÓŁ SZKÓŁ W MOŃKACH SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W MOŃKACH;Mońki;28;60;28;51;28;72
Podlaskie;Nie;SZKOŁA PODSTAWOWA W STARYCH BAJKACH;Stare Bajki;6;;6;;6;
Podlaskie;Nie;SZKOŁA PODSTAWOWA W LASKOWCU;Laskowiec;6;;6;;6;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. FRANCISZKA W TRZCIANNEM;Trzcianne;23;43;23;31;23;40
Podlaskie;Tak;SZKOŁA PODSTAWOWA W GIBACH;Giby;17;47;17;29;17;38
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KRASNOPOLU;Krasnopol;22;65;22;47;22;63
Podlaskie;Tak;SZKOŁA PODSTAWOWA Z LITEWSKIM JĘZYKIEM NAUCZANIA W WIDUGIERACH;Widugiery;4;;4;;4;
Podlaskie;Tak;SZKOŁA PODSTAWOWA Z POLSKIM I LITEWSKIM JĘZYKIEM NAUCZANIA IM.DARIUSA I GIRENASA W PUŃSKU;Puńsk;31;56;31;43;29;67
Podlaskie;Tak;"SZKOŁA PODSTAWOWA IM. MJR HENRYKA DOBRZAŃSKIEGO ""HUBALA"" W SEJNACH";Sejny;48;57;48;41;47;56
Podlaskie;Nie;"SZKOŁA PODSTAWOWA Z LITEWSKIM JĘZYKIEM NAUCZANIA ""ŻIBURYS"" W SEJNACH";Sejny;9;;9;;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W POĆKUNACH;Poćkuny;10;52;10;43;10;59
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. A. MICKIEWICZA W KRASNOWIE;Krasnowo;8;;8;;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. KS. IGNACEGO KŁOPOTOWSKIEGO W MIŁKOWICACH JANKACH;Miłkowice-Janki;7;;7;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W OSTROŻANACH;Ostrożany;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W DROHICZYNIE;Drohiczyn;17;46;17;37;16;45
Podlaskie;Nie;SZKOŁA PODSTAWOWA BENEDYKTA W DROHICZYNIE;Drohiczyn;38;53;38;51;36;73
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DZIADKOWICACH;Dziadkowice;18;50;18;36;18;53
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W GRODZISKU;Grodzisk;28;53;28;31;28;49
Podlaskie;Tak;SZKOŁA PODSTAWOWA W MIELNIKU;Mielnik;13;60;13;54;13;61
Podlaskie;Tak;SZKOŁA PODSTAWOWA W MILEJCZYCACH;Milejczyce;11;49;11;40;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W NURCU-STACJI;Nurzec-Stacja;20;49;20;33;13;56
Podlaskie;Tak;SZKOŁA PODSTAWOWA W PERLEJEWIE;Perlejewo;21;47;21;35;21;39
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM.KSIĘŻNEJ ANNY Z SAPIEHÓW JABŁONOWSKIEJ W SIEMIATYCZACH;Siemiatycze;65;58;65;47;65;69
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W SIEMIATYCZACH;Siemiatycze;45;63;45;51;46;64
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SZERSZENIACH;Szerszenie;8;;8;;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W CZARTAJEWIE;Czartajew;18;38;18;28;18;34
Podlaskie;Tak;SZKOŁA PODSTAWOWA W TOŁWINIE;Tołwin;6;;6;;6;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W RÓŻANYMSTOKU;Różanystok;6;;6;;4;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W DĄBROWIE BIAŁOSTOCKIEJ;Dąbrowa Białostocka;47;59;47;44;34;63
Podlaskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BAGNACH;Bagny;3;;3;;1;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W RESZKOWCACH;Reszkowce;6;;6;;2;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SUCHODOLINIE;Suchodolina;2;;2;;2;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W ZWIERZYŃCU WIELKIM;Zwierzyniec Wielki;5;;5;;5;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KAMIENNEJ NOWEJ;Kamienna Nowa;4;;4;;4;
Podlaskie;Nie;SZKOŁA PODSTAWOWA SPECJALNA NR 1 W RÓŻANYMSTOKU;Różanystok;19;31;19;24;19;34
Podlaskie;Nie;SZKOŁA PODSTAWOWA SPECJALNA NR 2 W RÓŻANYMSTOKU;Różanystok;11;37;11;25;10;27
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W JANOWIE;Janów;31;52;31;35;29;51
Podlaskie;Tak;SZKOŁA PODSTAWOWA W BIAŁOUSACH;Białousy;9;;9;;9;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.STEFANA KARDYNAŁA WYSZYŃSKIEGO W KORYCINIE;Korycin;33;60;33;48;33;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ELIZY ORZESZKOWEJ W KRYNKACH;Krynki;14;64;14;52;13;73
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KUŹNICY;Kuźnica;25;67;25;49;24;75
Podlaskie;Tak;SZKOŁA PODSTAWOWA W NOWYM DWORZE;Nowy Dwór;17;52;17;32;11;48
Podlaskie;Tak;SZKOŁA PODSTAWOWA W MAJEWIE;Nowinka;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.KPT. JÓZEFA KŁOPOTOWSKIEGO W JACOWLANACH;Jacowlany;7;;7;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SIDRZE;Sidra;10;61;10;39;10;61
Podlaskie;Tak;SZKOŁA PODSTAWOWA W MALAWICZACH DOLNYCH;Malawicze Dolne;7;;7;;7;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W STAREJ ROZEDRANCE;Stara Rozedranka;10;54;10;47;10;62
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA W SOKÓŁCE;Sokółka;66;51;66;42;65;67
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW BITWY NIEMEŃSKIEJ W STAREJ KAMIONCE;Stara Kamionka;12;63;12;44;12;64
Podlaskie;Tak;SZKOŁA PODSTAWOWA W GENIUSZACH;Geniusze;3;;3;;3;
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. WALEREGO WRÓBLEWSKIEGO W SOKÓŁCE;Sokółka;23;63;24;63;20;79
Podlaskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 2 W SOKÓŁCE;Sokółka;56;53;56;48;56;69
Podlaskie;Tak;SZKOŁA PODSTAWOWA W BOGUSZACH;Bogusze;10;52;10;39;10;45
Podlaskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W JANOWSZCZYŹNIE;Janowszczyzna;17;57;17;56;14;70
Podlaskie;Tak;SZKOŁA PODSTAWOWA W CZERWONCE;Czerwonka;10;58;10;48;10;52
Podlaskie;Tak;SZKOŁA PODSTAWOWA W CHODORÓWCE NOWEJ;Chodorówka Nowa;12;63;12;59;12;74
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W SUCHOWOLI;Suchowola;34;47;34;32;33;50
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTAŃ NARODOWYCH W SZUDZIAŁOWIE;Szudziałowo;18;60;18;41;14;68
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W BABIKACH;Babiki;5;;5;;1;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA BAKAŁARZA W BAKAŁARZEWIE;Bakałarzewo;26;55;26;34;26;54
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W FILIPOWIE;Filipów;44;50;44;40;44;53
Podlaskie;Tak;"SZKOŁA PODSTAWOWA IM. DANUTY SIEDZIKÓWNY ""INKI"" W JELENIEWIE";Jeleniewo;35;59;35;46;34;67
Podlaskie;Tak;SZKOŁA PODSTAWOWA W PAWŁÓWCE;Nowa Pawłówka;10;50;10;27;10;35
Podlaskie;Tak;SZKOŁA PODSTAWOWA W PRZEROŚLI;Przerośl;17;75;17;57;17;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W RACZKACH;Raczki;42;53;42;35;42;53
Podlaskie;Tak;SZKOŁA PODSTAWOWA WE WRONOWIE;Ziółkowo;4;;4;;4;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W RUTCE-TARTAK;Rutka-Tartak;20;54;20;40;20;66
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. LOTNIKÓW POLSKICH W PŁOCICZNIE-TARTAK;Płociczno-Tartak;14;57;14;42;14;65
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. PAPIEŻA JANA PAWŁA II W NOWEJ WSI;Nowa Wieś;4;;4;;4;
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. 2 PUŁKU UŁANÓW GROCHOWSKICH W PRZEBRODZIE;Przebród;12;64;12;40;12;72
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W STARYM FOLWARKU;Stary Folwark;14;61;14;46;14;66
Podlaskie;Tak;SZKOŁA PODSTAWOWA W PODDUBÓWKU;Poddubówek;4;;4;;4;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W KALETNIKU;Kaletnik;17;56;17;45;17;60
Podlaskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W JASIONOWIE;Żubryn;8;;8;;8;
Podlaskie;Tak;SZKOŁA PODSTAWOWA W SŁOBÓDCE;Słobódka;22;58;22;45;22;54
Podlaskie;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W WIŻAJNACH;Wiżajny;21;58;21;40;21;53
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. KS. KAZIMIERZA ALEKSANDRA HAMERSZMITA W SUWAŁKACH;Suwałki;99;56;99;43;98;69
Podlaskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ALEKSANDRY PIŁSUDSKIEJ W SUWAŁKACH;Suwałki;62;58;62;50;62;64
