region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. KS JANA TWARDOWSKIEGO W RZESZOWIE;Rzeszów;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 25 IM. PRYMASA TYSIĄCLECIA;Rzeszów;46;57,19565217;46;65,2173913;46;81,7173913
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 14 IM. ORLĄT LWOWSKICH;Rzeszów;10;63,5;10;46,4;10;83,1
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 22 Z ODDZIAŁMI INTEGRACYJNYMI IM. JAROSŁAWA IWASZKIEWICZA W RZESZOWIE;Rzeszów;20;56,5;20;45,4;21;63,71428571
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 23 IM. JANA PAWŁA II;Rzeszów;32;59,53125;32;50;35;68,82857143
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA;Rzeszów;38;62,21052632;38;56,21052632;38;76,65789474
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 24 IM. RUDOLFA AURIGI;Rzeszów;38;57,28947368;38;61,78947368;38;72,81578947
Podkarpackie;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA;Rzeszów;11;80,45454545;12;72;12;84,58333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 16;Rzeszów;38;74,65789474;38;61,47368421;38;80,23684211
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 10 Z ODDZIAŁAMI DWUJĘZYCZNYMI W RZESZOWIE;Rzeszów;55;66,50909091;55;62,90909091;54;78,31481481
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2;Rzeszów;26;70,69230769;26;67,84615385;26;85,46153846
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 2 W RZESZOWIE;Rzeszów;2;;2;;2;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 19 IM. KS. PIOTRA SKARGI;Rzeszów;17;50,70588235;17;48,23529412;19;62,31578947
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 8;Rzeszów;26;60,73076923;27;56,44444444;26;70,19230769
Podkarpackie;Tak;OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA;Rzeszów;9;72,44444444;9;79,11111111;9;94
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 13 IM. ŚW. JANA KANTEGO;Rzeszów;24;62,75;24;56,33333333;24;67,45833333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. GEN. STANISŁAWA MACZKA;Rzeszów;46;66,36956522;46;64,26086957;46;83,89130435
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 17 Z ODDZIAŁAMI INTEGRACYJNYMI IM. 21 BRYGADY STRZELCÓW PODHALAŃSKICH;Rzeszów;46;65,58695652;46;67,82608696;48;85,875
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. PAULI MONTAL SIÓSTR PIJAREK;Rzeszów;51;75,35294118;51;74,82352941;51;85,43137255
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 9;Rzeszów;17;64,35294118;17;74,58823529;20;82,65
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 6;Rzeszów;21;68,0952381;21;66,66666667;21;85,47619048
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. BOHATERÓW 27 PUŁKU PIECHOTY W RZESZOWIE;Rzeszów;59;63,33898305;58;72,06896552;59;84,01694915
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 15;Rzeszów;39;65,66666667;39;57,84615385;39;77,58974359
Podkarpackie;Nie;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO RESOVIA W RZESZOWIE;Rzeszów;23;58,43478261;23;57,39130435;24;64,04166667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. JANA III SOBIESKIEGO;Rzeszów;13;64;13;63,69230769;13;80,61538462
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 7;Rzeszów;21;69,71428571;21;52,57142857;21;75,66666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 18 Z ODDZIAŁAMI DWUJĘZYCZNYMI W RZESZOWIE;Rzeszów;61;67,68852459;61;72,72131148;65;90,67692308
Podkarpackie;Nie;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI PROMAR W RZESZOWIE;Rzeszów;10;77,4;10;74,4;12;99
Podkarpackie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA MONTESSORI W RZESZOWIE;Rzeszów;15;77,13333333;15;91,2;14;97,5
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II SIÓSTR PREZENTEK W RZESZOWIE;Rzeszów;27;68,88888889;27;77,77777778;27;92,33333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 32 W RZESZOWIE;Rzeszów;7;30,14285714;7;27,42857143;6;28,5
Podkarpackie;Nie;"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""KRAINA UŚMIECHU"" W RZESZOWIE";Rzeszów;19;40,47368421;19;42,94736842;19;68
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 21 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ARMII KRAJOWEJ W RZESZOWIE;Rzeszów;40;72,75;40;78,3;43;86,95348837
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 30 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KRÓLA JANA III SOBIESKIEGO;Rzeszów;25;52,4;25;56,96;26;69,53846154
Podkarpackie;Tak;SZKOŁA PODSTAWOWA SPORTOWA NR 33;Rzeszów;18;50,55555556;18;52,44444444;18;63,94444444
Podkarpackie;Nie;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO W RZESZOWIE;Rzeszów;10;47,6;10;56,8;9;65
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA ZAKONU PIJARÓW IM. ŚW. JÓZEFA KALASANCJUSZA W RZESZOWIE;Rzeszów;36;74,02777778;36;80,33333333;36;84,19444444
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 34 IM. KRÓLA KAZIMIERZA WIELKIEGO W RZESZOWIE;Rzeszów;5;53,4;5;60,8;5;68,8
Podkarpackie;Nie;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO STAL W RZESZOWIE;Rzeszów;15;58,06666667;15;55,46666667;15;65,46666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 35 W RZESZOWIE;Rzeszów;16;64,5;16;73,5;16;78,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W BESKU;Besko;20;62,05;20;47,4;19;65,84210526
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. PROF. JULIANA KRZYŻANOWSKIEGO W ZESPOLE SZKÓŁ W BUKOWSKU;Bukowsko;20;67;20;67,2;20;58,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ IM.JANA PAWŁA II W POBIEDNIE;Pobiedno;7;69,42857143;7;63,42857143;7;64,71428571
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KOMAŃCZY;Komańcza;7;61,85714286;7;61,14285714;7;48,42857143
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W RZEPEDZI;Rzepedź;5;58;5;47,2;5;60
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. BRATA ALBERTA CHMIELOWSKIEGO W WISŁOKU WIELKIM;Wisłok Wielki;3;;3;;3;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ŚW. KINGI W SANOKU;Sanok;29;68,10344828;29;67,31034483;29;82,55172414
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. GEN. BRONISŁAWA PRUGARA-KETLINGA W SANOKU;Sanok;32;66,59375;32;60,875;32;76,46875
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. TADEUSZA KOŚCIUSZKI W SANOKU;Sanok;37;67,18918919;37;56,97297297;38;75,07894737
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 4 W SANOKU IM. KSIĘDZA ZDZISŁAWA JASTRZĘBIEC PESZKOWSKIEGO W SANOKU;Sanok;26;68,30769231;26;59,69230769;26;72,80769231
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. JANA PAWŁA II W SANOKU;Sanok;12;61,66666667;12;58;12;69
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. KRÓLOWEJ ZOFII W SANOKU;Sanok;34;64,79411765;34;51,17647059;33;70,81818182
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 9 W SANOKU;Sanok;14;70,5;14;49,14285714;14;74,85714286
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W FALEJÓWCE;Falejówka;7;83,57142857;7;71,42857143;7;84,14285714
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KRÓLA WŁADYSŁAWA JAGIEŁŁY W MRZYGŁODZIE;Mrzygłód;6;61,33333333;6;40,66666667;6;63,16666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W PRUSIEKU;Prusiek;10;53,7;10;44,4;10;48,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W TREPCZY;Trepcza;12;69,75;12;39,66666667;12;61,25
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DOBREJ;Dobra;3;;3;;3;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ;Tyrawa Wołoska;12;65,16666667;12;67,66666667;12;63,16666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. IGNACEGO ŁUKASIEWICZA W CZASZYNIE;Czaszyn;13;68,23076923;13;50,15384615;13;61,15384615
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ŚW. KAZIMIERZA W ZAGÓRZU;Zagórz;10;70;10;58;10;68,1
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W PORAŻU;Poraż;9;75,44444444;9;75,11111111;9;57
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. GEN. TADEUSZA ROZWADOWSKIEGO W ŁUKOWEM;Łukowe;2;;2;;2;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W TARNAWIE DOLNEJ;Tarnawa Dolna;17;58,35294118;17;43,76470588;17;55,64705882
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W ZAHUTYNIU IM. WŁADYSŁAWA BELINY-PRAŻMOWSKIEGO;Zahutyń;6;53,16666667;6;62,66666667;6;54,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 W ZAGÓRZU;Zagórz;14;67;14;68,57142857;13;71,38461538
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KURIERA JANA ŁOŻAŃSKIEGO W ZARSZYNIE;Zarszyn;5;70,2;5;67,2;5;81,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W PIELNI;Pielnia;3;;3;;3;
Podkarpackie;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY, SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W JAĆMIERZU;Jaćmierz;10;69,6;10;72,8;10;66,1
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA STAPIŃSKIEGO W DŁUGIEM;Długie;16;69,75;16;47,75;16;62,5625
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W NOWOSIELCACH;Nowosielce;10;62,6;10;49,2;10;49,4
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GWOŹDŹCU;Gwoździec;8;81,375;8;53,5;8;73,625
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. KS. J. POPIEŁUSZKI W BOJANOWIE;Bojanów;16;68,1875;16;57;16;56,6875
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STANACH;Stany;8;69,375;8;71,5;8;59,25
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PRZYSZOWIE;Przyszów;15;63,66666667;15;43,2;15;72,93333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.ORŁA BIAŁEGO W KRZAKACH;Krzaki;10;71,9;10;67,6;10;73,8
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W JASTKOWICACH;Jastkowice;21;59,28571429;21;52,76190476;21;66,28571429
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.KARDYNAŁA STEFANA WYSZYŃSKIEGO W KŁYŻOWIE;Kłyżów;6;62,66666667;6;28,66666667;6;32,66666667
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W PYSZNICY;Pysznica;21;69,33333333;21;71,23809524;21;61,85714286
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CHWAŁOWICACH;Chwałowice;9;67,44444444;9;69,77777778;9;78,77777778
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. LEGIONISTÓW RADOMYSKICH W RADOMYŚLU NAD SANEM;Radomyśl nad Sanem;6;68;6;52;6;54,33333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W RZECZYCY DŁUGIEJ;Rzeczyca Długa;13;66,07692308;13;69,53846154;12;72,91666667
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. GEN. KAZIMIERZA SOSNKOWSKIEGO W ANTONIOWIE;Antoniów;7;34,28571429;7;44;7;44
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR4 IM. EUGENIUSZA KWIATKOWSKIEGO W STALOWEJ WOLI;Stalowa Wola;11;73,72727273;11;56,72727273;11;67,18181818
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 12 IM. JANA PAWŁA II W STALOWEJ WOLI;Stalowa Wola;21;71,47619048;21;51,23809524;21;75,19047619
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. ENERGETYKÓW W STALOWEJ WOLI;Stalowa Wola;7;60,14285714;7;58,85714286;7;73,42857143
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. ARMII KRAJOWEJ W STALOWEJ WOLI;Stalowa Wola;7;69;7;69,14285714;6;81
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. BOHATERÓW WESTERPLATTE W STALOWEJ WOLI;Stalowa Wola;36;69,30555556;36;62,44444444;35;84,68571429
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR7 IM. MIKOŁAJA KOPERNIKA W STALOWEJ WOLI;Stalowa Wola;35;67,11428571;35;44,22857143;36;70,91666667
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 11 IM. SZARYCH SZEREGÓW W STALOWEJ WOLI;Stalowa Wola;33;64,39393939;33;62,54545455;33;77,93939394
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. WACŁAWA GÓRSKIEGO W STALOWEJ WOLI;Stalowa Wola;13;49,69230769;13;37,53846154;13;51,76923077
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 9 IM. JANA KOCHANOWSKIEGO W STALOWEJ WOLI;Stalowa Wola;10;33,3;10;22,4;10;60,2
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO NR 2 IM. JANA PAWŁA II W STALOWEJ WOLI;Stalowa Wola;12;54,25;12;54;13;69,23076923
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W LIPIE;Lipa;12;62,25;12;51,33333333;12;78,83333333
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ZAKLIKOWIE;Zaklików;9;65,55555556;9;71,55555556;10;84,5
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ZDZIECHOWICACH;Zdziechowice Drugie;11;62;11;52;11;52,45454545
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PILCHOWIE;Pilchów;7;60,57142857;7;38,85714286;7;64
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. RODZINY HORODYŃSKICH W ZBYDNIOWIE;Zbydniów;14;62;14;43,71428571;14;51,21428571
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W MAJDANIE ZBYDNIOWSKIM - WÓLCE TUREBSKIEJ IM. ŻOŁNIERZY II ARMII WOJSKA POLSKIEGO;Majdan Zbydniowski;4;;4;;4;
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.MARII SKŁODOWSKIEJ-CURIE W KOTOWEJ WOLI;Kotowa Wola;8;70,5;8;45;8;62,75
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. POR. JÓZEFA MĄCZKI W ZALESZANACH;Zaleszany;9;56,77777778;9;53,33333333;9;57,77777778
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W TURBI IM. ŚW. JANA PAWŁA II;Turbia;13;68,76923077;13;59,38461538;13;64,69230769
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ZESPOLE SZKÓŁ W WYŻNEM;Wyżne;6;57;6;42;6;65,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. PUŁKOWNIKA KAZIMIERZA IRANKA OSMECKIEGO W ZESPOLE SZKÓŁ W PSTRĄGOWEJ;Pstrągowa;7;48,28571429;7;42,28571429;7;48,57142857
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W CZUDCU;Czudec;38;69,63157895;38;70,94736842;38;80,71052632
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W NOWEJ WSI;Nowa Wieś;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ IM. JANA PAWŁA II W BABICY;Babica;6;71,5;6;63,33333333;6;84,33333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W CIESZYNIE;Cieszyna;2;;2;;2;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. GEN. IGNACEGO KRUSZEWSKIEGO W GOGOŁOWIE;Gogołów;13;48,46153846;13;21,53846154;13;43,61538462
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W GLINIKU GÓRNYM;Glinik Górny;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW.JANA KANTEGO W LUBLI;Lubla;14;53,92857143;14;46,85714286;14;50,07142857
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JÓZEFA WYBICKIEGO WE FRYSZTAKU;Frysztak;35;62,68571429;35;47,65714286;35;64,6
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W STĘPINIE;Stępina;2;;2;;2;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. RODZINY W LUTCZY;Lutcza;15;70,4;15;60,26666667;15;75,06666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. K.K. BACZYŃSKIEGO W BLIZIANCE;Blizianka;7;53,57142857;7;49,14285714;7;55,14285714
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KONIECZKOWEJ;Konieczkowa;7;74,28571429;7;64;7;87
Podkarpackie;Tak;SZKOŁA PODSTAWOWA ŚW. JÓZEFA SEBASTIANA PELCZARA W JAWORNIKU;Jawornik;7;55;7;36,57142857;7;44
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JULIANA PRZYBOSIA W GWOŹNICY GÓRNEJ;Gwoźnica Górna;7;70,85714286;7;68,57142857;7;65,71428571
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. BŁ. JERZEGO POPIEŁUSZKI W LUTCZY;Lutcza;3;;3;;3;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO W POŁOMI;Połomia;10;64,2;10;55,6;10;73,4
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W NIEBYLCU;Niebylec;14;64,85714286;14;51,71428571;13;73,30769231
Podkarpackie;Tak;SZKOŁA PODSTAWOWA W GWOŹNICY DOLNEJ;Gwoźnica Dolna;4;;4;;4;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ROTMISTRZA WITOLDA PILECKIEGO W ŻYZNOWIE;Żyznów;9;46,55555556;9;36;9;51,44444444
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ORŁA BIAŁEGO W STRZYŻOWIE;Strzyżów;13;82,84615385;13;73,84615385;13;86,15384615
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. MARII KONOPNICKIEJ W STRZYŻOWIE;Strzyżów;39;60,69230769;39;54,25641026;38;63,89473684
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W GRODZISKU;Grodzisko;8;48,5;8;39;8;56,375
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ŚW. JANA KANTEGO W WYSOKIEJ STRZYŻOWSKIEJ;Wysoka Strzyżowska;6;55,83333333;6;60,66666667;6;70
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. HUGONA KOŁŁĄTAJA W DOBRZECHOWIE;Dobrzechów;6;72,16666667;6;72;6;75,33333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W ŻARNOWEJ;Żarnowa;8;62,75;8;39;8;67,75
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W GODOWEJ;Godowa;8;74,875;8;61,5;8;70,375
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W MARKUSZOWEJ;Markuszowa;8;66,375;8;71;8;78,25
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. BATALIONÓW CHŁOPSKICH W RÓŻANCE;Różanka;8;57,25;8;44,5;8;68,5
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W WIŚNIOWEJ;Wiśniowa;30;59,73333333;30;59,33333333;30;70,7
Podkarpackie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. MAŁEGO KSIĘCIA;Tarnobrzeg;22;78,72727273;22;84,18181818;21;97,19047619
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. ALFREDA FREYERA;Tarnobrzeg;30;58,63333333;30;54,93333333;32;71,6875
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. WINCENTEGO BUCZKA;Tarnobrzeg;7;71,14285714;7;28;7;56,57142857
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA;Tarnobrzeg;30;62,6;30;48,8;30;72,23333333
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 10 IM. JANUSZA KORCZAKA;Tarnobrzeg;37;56,86486486;37;51,56756757;35;68,31428571
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 9 IM JANA PAWŁA II;Tarnobrzeg;21;61,52380952;21;51,42857143;21;71,19047619
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. STANISŁAWA PIĘTAKA;Tarnobrzeg;10;61,1;10;40,8;10;77,9
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. GEN. LEOPOLDA OKULICKIEGO;Tarnobrzeg;11;69,45454545;11;57,09090909;11;81,90909091
Podkarpackie;Tak;PUBLICZNA KATOLICKA SZKOŁA PODSTAWOWA;Tarnobrzeg;4;;5;77,6;5;87,6
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM KSIĘDZA JANA TWARDOWSKIEGO;Baranów Sandomierski;12;60,5;12;57,33333333;12;74,75
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W SKOPANIU IM. JANA PAWŁA II;Skopanie;13;59,30769231;13;52,30769231;13;64,46153846
Podkarpackie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W WOLI BARANOWSKIEJ IM.GEN.WŁADYSŁAWA SIKORSKIEGO;Wola Baranowska;9;49,22222222;9;50,22222222;7;72,71428571
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W SOKOLNIKACH;Sokolniki;5;38,6;5;28,8;5;40
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA JACHOWICZA W FURMANACH;Furmany;5;54,8;5;63,2;5;73
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KS. ADAMA OSETKA W GORZYCACH;Gorzyce;13;65,38461538;13;56;12;75,41666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W TRZEŚNI;Trześń;6;70,83333333;6;49,33333333;6;83,16666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W GORZYCACH;Gorzyce;19;52,10526316;19;56,63157895;19;68,31578947
Podkarpackie;Tak;SZKOŁA PODSTAWOWA WE WRZAWACH;Wrzawy;14;45,71428571;14;44,57142857;14;52
Podkarpackie;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZABRNIU, SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ZABRNIU;Zabrnie;3;;3;;3;
Podkarpackie;Tak;ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. PROF. STANISŁAWA BĄKA W GRĘBOWIE SZKOŁA PODSTAWOWA W GRĘBOWIE;Grębów;8;50,625;8;36,5;8;72,875
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KRAWCACH;Krawce;8;62,375;8;58,5;8;74,5
Podkarpackie;Tak;ZESPÓŁ SZKÓŁ W STALACH SZKOŁA PODSTAWOWA IM. PROF. STANISŁAWA PAWŁOWSKIEGO W STALACH;Stale;12;65,66666667;12;75,66666667;12;86,16666667
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W ŻUPAWIE;Żupawa;7;57,28571429;7;69,14285714;7;74,71428571
Podkarpackie;Tak;ZESPÓŁ SZKOŁA PODSTAWOWA I PRZEDSZKOLE W WYDRZY SZKOŁA PODSTAWOWA W WYDRZY;Wydrza;2;;2;;2;
Podkarpackie;Tak;SZKOŁA PODSTAWOWA IM. FABIANA DURY W CHMIELOWIE;Chmielów;10;58,4;10;46,8;10;62,2
